260,1.9740274541508587,1.9740274541508587,1.9740274541508587,3.437639739761031,3.1364801713002057,1.9614014065099994
270,1.9826615742988891,1.9826615742988891,1.9826615742988891,3.446687877900456,3.148882398875158,1.9904556979435113
280,2.007170010699716,2.007170010699716,2.007170010699716,3.437904081812557,3.1547717065337815,2.009320217022297
290,2.003737846616116,2.003737846616116,2.003737846616116,3.4405651964433295,3.1503452040136404,1.9907826272574511
300,2.005119082880346,2.005119082880346,2.005119082880346,3.4663901046049737,3.180120872845857,1.9767992556772462
310,2.0227205549984104,2.0227205549984104,2.0227205549984104,3.483271500704783,3.180272840598497,1.9985938852115552
320,2.0409130369026074,2.0409130369026074,2.0409130369026074,3.4897207569782958,3.2013588648252145,1.9550684937449077
330,2.022054946831903,2.022054946831903,2.022054946831903,3.5016085204156218,3.1929466430816076,1.98136112107419
340,2.014700418899097,2.014700418899097,2.014700418899097,3.5082198783630814,3.224693622658066,2.020781036065871
350,1.9926475807164383,1.9926475807164383,1.9926475807164383,3.4994344056399784,3.210914471439773,2.0070607739025457
360,1.9497871492606929,1.9497871492606929,1.9497871492606929,3.458616117812555,3.1813247992064957,2.02584218844397
370,1.959591098235051,1.959591098235051,1.959591098235051,3.5235506480791194,3.2339411964697327,2.003710399722278
380,1.9577530221289348,1.9577530221289348,1.9577530221289348,3.5410137102802444,3.2489340778021885,2.0236884453098583
390,1.9287625671744795,1.9287625671744795,1.9287625671744795,3.632669310979421,3.318754156436129,2.0491850251158494
410,1.857547911841167,1.857547911841167,1.857547911841167,3.0034949342527577,2.83152109180823,1.8055798666456042
420,1.6965484587018136,1.6965484587018136,1.6965484587018136,3.095564391986581,2.863179760685825,1.807605704353189
430,1.715526030731894,1.715526030731894,1.715526030731894,3.170343415273726,3.003681183276165,1.8582161153079029
440,1.712764099734605,1.712764099734605,1.712764099734605,3.137937732732646,2.9770944120597687,1.8149424841546722
450,1.6877233191568415,1.6877233191568415,1.6877233191568415,3.1382649228318495,2.9704585572455335,1.828087754485652
460,1.678866794274373,1.678866794274373,1.678866794274373,3.14371427897924,2.9814049754348497,1.8190824398826808
470,1.701585580214766,1.701585580214766,1.701585580214766,3.1257602765450625,2.962077826707554,1.8686790748856599
480,1.7168156731045947,1.7168156731045947,1.7168156731045947,3.083631965614138,2.932181941568671,1.8734367150204831
490,1.706266120553226,1.706266120553226,1.706266120553226,3.1762124060124206,3.0004259349824394,1.8560825967371926
500,1.703272953603614,1.703272953603614,1.703272953603614,3.246232809769952,3.0610374081260985,1.8409176599312613
510,1.5878653264969265,1.5878653264969265,1.5878653264969265,3.2850411652222378,3.098811126267341,1.8288666831792728
520,1.501212016942187,1.501212016942187,1.501212016942187,3.2898423074404044,3.1200833761606477,1.8294323900843807
530,1.3894177785275272,1.3894177785275272,1.3894177785275272,3.2450603399052396,3.0618832296166314,1.8283888348150927
540,1.269272354845133,1.269272354845133,1.269272354845133,3.299302858832577,3.109215516092468,1.8590027506651006
550,1.175195030397254,1.175195030397254,1.175195030397254,3.3469525157956865,3.1529336178267013,1.8640490563778358
560,1.1165242417337535,1.1165242417337535,1.1165242417337535,3.35325674360924,3.178882226898998,1.8787681446415525
570,1.0441060195167609,1.0441060195167609,1.0441060195167609,3.3846081237750396,3.212633377036318,1.853740144070469
580,0.9684241253359078,0.9684241253359078,0.9684241253359078,3.462928326393861,3.26385301995289,1.8416143451604294
590,0.9115789593460484,0.9115789593460484,0.9115789593460484,3.373027648500558,3.2140603512602786,1.8552827441995674
610,1.3780608445699667,1.3780608445699667,1.3780608445699667,3.2260535299271247,2.8884571132449866,1.5233945735140462
620,1.4169860678003805,1.4169860678003805,1.4169860678003805,3.1241592197781065,2.846947839787924,1.5977006359660808
630,1.4070111827759344,1.4070111827759344,1.4070111827759344,3.035257753586443,2.8295763654543764,1.6086044328688291
640,1.3913385871424002,1.3913385871424002,1.3913385871424002,3.1449748421902814,2.912408777933241,1.569599004018292
650,1.3809492676223372,1.3809492676223372,1.3809492676223372,3.1487201855714764,2.923299013532054,1.599045140518116
660,1.2714767468633017,1.2714767468633017,1.2714767468633017,3.119564450914855,2.894211672701382,1.5675704554064456
670,1.1774444825536432,1.1774444825536432,1.1774444825536432,3.1534823656151834,2.937217832809825,1.579237793892914
680,1.1159361362212838,1.1159361362212838,1.1159361362212838,3.1698526013609905,2.939994641517903,1.5630504331945434
690,1.055394677724798,1.055394677724798,1.055394677724798,3.19091826311116,2.947648908728502,1.5584890938414262
700,1.0191813535528527,1.0191813535528527,1.0191813535528527,3.213784131011381,2.9635210038460533,1.5534872407669371
710,0.9395266335101873,0.9395266335101873,0.9395266335101873,3.2290657634327866,2.959058333956527,1.5784736702939521
720,0.856756341845356,0.856756341845356,0.856756341845356,3.2505759961388514,2.9840456158013464,1.5780450587399593
730,0.763149950185686,0.763149950185686,0.763149950185686,3.2850653299367174,3.0060392615178033,1.5591174295692667
740,0.6814239805026774,0.6814239805026774,0.6814239805026774,3.284195789008386,3.0076589320097633,1.5754552543403424
750,0.6101398368717366,0.6101398368717366,0.6101398368717366,3.3361675278857716,3.0440807311962645,1.54969661725237
760,0.6096611442763852,0.6096611442763852,0.6096611442763852,3.389492637735214,3.0992954530926036,1.5637190201629128
770,0.6100461240607201,0.6100461240607201,0.6100461240607201,3.4113235463543354,3.089264128658744,1.5636842689164232
780,0.589759804507919,0.589759804507919,0.589759804507919,3.440102126255436,3.1183816083099725,1.5641648572236755
790,0.5829802252151728,0.5829802252151728,0.5829802252151728,3.436011228228941,3.1453962753083613,1.5645744072433136
